Y,log,BIC,AIC,ridge,lasso,elast,arbre,foret,gbm1,gbm2,gbms1,gbms2
0,0.047657398200936306,0.04671773805316229,0.043453447317440906,0.07987282867357055,0.0709278157490234,0.07994166630216147,0.0,0.01,0.10485569893384428,0.10088405757767023,0.19123943957407097,0.10088405757767023
0,0.403787153511887,0.48125585591170866,0.48125585591170866,0.40744286986745476,0.42582640399264543,0.4203217994894458,0.6,0.35,0.3165181438558498,0.23306952276740597,0.2983099495883737,0.23306952276740597
1,0.5948511900859255,0.617749738317278,0.617749738317278,0.5894548981474735,0.5654503531210857,0.5881726389203507,0.8,0.43,0.4719958245013319,0.4857007328186922,0.6769573322011474,0.4857007328186922
1,0.3264921647901001,0.2759509267901927,0.2759509267901927,0.3006886994045779,0.27245956760247747,0.2871481310649849,0.0,0.16,0.19234066223641266,0.14138984170045435,0.2685917381416191,0.14138984170045435
0,0.23728900963594668,0.273635784099675,0.26078537941146424,0.24806776214607082,0.2724268515317463,0.2758998952412614,0.0,0.08,0.2811977745833349,0.292904432487105,0.26320595659636276,0.292904432487105
0,0.44742889731646246,0.5088154656500099,0.45128283760018567,0.43293737893916046,0.42547703310673696,0.42179189166095676,0.0,0.61,0.4298807726719607,0.40218637818657194,0.4830623177136839,0.40218637818657194
0,0.18561402555185155,0.16851260084047656,0.16851260084047656,0.20308358653073907,0.1871188416392835,0.19054003768026867,0.0,0.44,0.4354407995829574,0.48408073174685284,0.41248424293591984,0.48408073174685284
0,0.160626405781429,0.14414751700918987,0.14414751700918987,0.17865658747895055,0.1687640078094587,0.1685431682632825,0.5714285714285714,0.32,0.19795915984566878,0.23212525915629312,0.12559753437804588,0.23212525915629312
0,0.1373581625294935,0.15475971046556275,0.15475971046556275,0.16693645588055034,0.16798068388218862,0.16219804001886368,0.0,0.13,0.25229633951588804,0.16747234863962226,0.218660976310418,0.16747234863962226
1,0.37354864075716404,0.3885292732115125,0.36134151533332376,0.40251167134861054,0.41497244301363867,0.4139629740241955,0.5714285714285714,0.36,0.35138417264831007,0.32541835783407286,0.3163494605777219,0.32541835783407286
1,0.12429810077349791,0.1562162867265065,0.1315805882049354,0.1989350237230345,0.22556300785637118,0.23480771963330888,0.75,0.29,0.24303151257742922,0.2680232080706598,0.2763453504839014,0.2680232080706598
1,0.6126345923222792,0.6243782002852702,0.6243782002852702,0.5270743876975112,0.5590982164580541,0.553748607555338,1.0,0.64,0.6311943880608994,0.7152293748689451,0.6291718562373848,0.7152293748689451
0,0.4255682158379235,0.40564833812624335,0.40564833812624335,0.4160142014851063,0.40975775021784516,0.4180054481206284,0.5,0.42,0.3937175710669782,0.3640155003190168,0.5310229413970152,0.3640155003190168
0,0.30516837512109585,0.3492002662691687,0.3303732154207509,0.3102452853269469,0.3478012975354228,0.3364517883632356,0.0,0.3,0.33691752370991646,0.332471583961793,0.20880717734038406,0.332471583961793
0,0.0815327350570094,0.0867667739385723,0.08503695249076826,0.11770428034577125,0.09535884457361124,0.10821548110502972,0.0,0.03,0.050737332778094044,0.08757194920678021,0.10263560507612125,0.08757194920678021
0,0.03623433755054886,0.048310851557213236,0.041361872698201935,0.06794484382760516,0.0848402892173738,0.07684383519868337,0.0,0.1,0.054956900707093394,0.05549262883139566,0.11734468462648909,0.05549262883139566
1,0.4279777308661016,0.4464686719241379,0.4464686719241379,0.4113046536342091,0.4158937791918154,0.44559872185294597,0.16666666666666666,0.34,0.3465748316522579,0.31098595920261285,0.27614324321516726,0.31098595920261285
1,0.7511349696465269,0.7137698793597593,0.748539293441751,0.6277477588782676,0.5491670393448818,0.5418072627299815,0.625,0.72,0.6141518987919387,0.664738506795487,0.6151232196943305,0.664738506795487
0,0.029547869512732666,0.02712991960901739,0.02890361713781706,0.07060208884608257,0.105170636166095,0.1110757249014748,0.0,0.0,0.12057034848277652,0.1814301971072459,0.21256312159038906,0.1814301971072459
0,0.5150389651000773,0.4681752928483045,0.5368028058491384,0.5184993544800616,0.49021641673128513,0.4916147089327844,1.0,0.65,0.6101731467089961,0.5483972303244239,0.48415926859396574,0.5483972303244239
0,0.07782409454754863,0.08497473309807595,0.08497473309807595,0.1062436390951827,0.09648167412284332,0.09457256189376503,0.0,0.07,0.15965384366839885,0.17864326746589865,0.12792328388752733,0.17864326746589865
1,0.3174534608876422,0.287684456009742,0.287684456009742,0.3311665187892899,0.30485832471295027,0.31161891568656913,0.0,0.12,0.25586208952287653,0.24943619735259367,0.2375603475860628,0.24943619735259367
0,0.1734093683491914,0.11724382131874622,0.17846284062309378,0.1952522918566466,0.2060421559497718,0.18048127529234656,0.3333333333333333,0.12,0.1700427728457727,0.199885164493257,0.215959891211308,0.199885164493257
1,0.8808320937976369,0.8722940946287504,0.8599310364505934,0.8060315471494665,0.6655930205798581,0.6711132567685006,0.8333333333333334,0.69,0.5104859771243581,0.5203966040473628,0.6151232196943305,0.5203966040473628
0,0.03045095839886778,0.02566171766281687,0.02566171766281687,0.04917910256774054,0.05137348011430858,0.03525094824559744,0.0,0.0,0.13483080866042843,0.10467420849048595,0.12970841046306075,0.10467420849048595
0,0.1855988026863754,0.11319651540955594,0.14708985788947335,0.19168744403228807,0.1575875427518137,0.16979120666521758,0.0,0.23,0.2869542809091863,0.2722118386197062,0.21256312159038906,0.2722118386197062
0,0.034373072044784896,0.05253495971069164,0.0333115419623127,0.058848935032416644,0.11334604990477473,0.04063288836131661,0.0,0.01,0.06982319739850966,0.09814651844968451,0.07941050063195738,0.09814651844968451
0,0.5378767134519609,0.5191050809191883,0.5191050809191883,0.43545479868423403,0.39655920121836297,0.41396258689244414,0.875,0.63,0.7013601027293657,0.7850470487093549,0.4435872841533538,0.7850470487093549
1,0.37388090590810846,0.433940064250424,0.433940064250424,0.38302738765311467,0.4270546319216925,0.3883240819946792,1.0,0.46,0.4719958245013319,0.4178095455699321,0.4238065828248128,0.4178095455699321
1,0.5615656951259893,0.500456954457416,0.500456954457416,0.5166048385663746,0.4336980443034831,0.4645248751805958,0.7142857142857143,0.48,0.3702675641453149,0.43287080290648816,0.3754925920780387,0.43287080290648816
0,0.13205956752355516,0.14077049498272387,0.14077049498272387,0.17997360371869417,0.2169346548224044,0.2188098741366845,0.0,0.11,0.1557459939708995,0.07703365609715752,0.19094132023848415,0.07703365609715752
0,0.6432461299694151,0.6940539398791518,0.6940539398791518,0.6223644016766886,0.5064486591141242,0.5253586107605778,0.2,0.53,0.47330680771651,0.5262076389584873,0.5012549716510862,0.5262076389584873
0,0.7650403258049979,0.6129122043472641,0.7339337637717789,0.6767140781248248,0.5670621018045857,0.616261302608499,1.0,0.87,0.802870996527812,0.874686006932952,0.649112320379615,0.874686006932952
0,0.0970443338456445,0.10224927750079808,0.10224927750079808,0.11797630613875584,0.1315810042048308,0.10509001603891661,0.0,0.15,0.2396603658356336,0.21839312729865185,0.14268550205505287,0.21839312729865185
0,0.190233414271487,0.19852082322678308,0.19852082322678308,0.2415551099760995,0.2809848191800094,0.25327572401366355,0.6,0.17,0.13876066097265427,0.11185199592437589,0.22328942865949128,0.11185199592437589
0,0.22092405169141519,0.3146554612379966,0.2327418493341212,0.257117744701456,0.3254059712444532,0.2354250594150215,0.25,0.25,0.22053134577998168,0.2464477918767339,0.2458827790986877,0.2464477918767339
0,0.5940062240046747,0.5031918023688422,0.5649631298296022,0.4610182378273212,0.4672138593709114,0.44342587134566286,0.0,0.31,0.33070102834209564,0.4691726045120091,0.3485627247414936,0.4691726045120091
1,0.5399057181577501,0.5847685845881262,0.5920819220783539,0.49454458215299,0.5431079289652354,0.5306465356091259,0.2222222222222222,0.35,0.5638865380704888,0.5893201352497792,0.5147543386372677,0.5893201352497792
0,0.21684020613718386,0.2479201650970472,0.2479201650970472,0.2538527457247004,0.32337037905868304,0.31799944980766404,0.0,0.21,0.35178787042235926,0.284685262596182,0.2037866405187029,0.284685262596182
0,0.03546222656833703,0.029819084590671015,0.029819084590671015,0.052822884595951594,0.05497083847948213,0.03929369342127301,0.0,0.01,0.13483080866042843,0.10467420849048595,0.10305376954532017,0.10467420849048595
0,0.161917380533277,0.07496853582310042,0.14729744227635733,0.1954000531543556,0.17507458387819638,0.1600073830557796,0.0,0.04,0.11287990017927331,0.1547679468114176,0.18528135663176584,0.1547679468114176
0,0.47727502726734355,0.4969747438545461,0.4969747438545461,0.47138057637163877,0.4762398031713721,0.47651471227308057,0.42857142857142855,0.75,0.7221597048681148,0.7690809430705233,0.5823512741928173,0.7690809430705233
0,0.2233547628792681,0.2663310896211731,0.22073608379179932,0.2677255376800339,0.31351893650595675,0.2376950559214008,0.25,0.2,0.26513126490488664,0.2870638133661186,0.24659851260200202,0.2870638133661186
0,0.33902819393247385,0.44788211283556817,0.46375647396230324,0.39888537731085844,0.42910289919222827,0.37835348314407197,1.0,0.57,0.5697312239836615,0.5643948853704845,0.4176119414832368,0.5643948853704845
1,0.610046237312221,0.5989893143689728,0.5989893143689728,0.5841490437615376,0.5359686447353826,0.531316099146874,0.2,0.68,0.496404435165228,0.4528912177931405,0.3041167863302886,0.4528912177931405
1,0.27477855343604923,0.2389047772269689,0.2389047772269689,0.29852904457111534,0.2880047871352315,0.29038111505982733,0.0,0.17,0.24272080483175573,0.14939857774489715,0.22508700379879695,0.14939857774489715
1,0.43536364797160754,0.49909749742210185,0.4377704052291229,0.44945611298399873,0.45492032663013726,0.4549446479058366,0.16666666666666666,0.29,0.32887133073577185,0.26645827670981465,0.31082242178455727,0.26645827670981465
1,0.2981541912472927,0.29208824480347595,0.32335473726959124,0.2911999051403135,0.3049269675555866,0.30421186612881096,0.0,0.13,0.26603637366246863,0.28837716436643523,0.27018242450272667,0.28837716436643523
0,0.818718691247334,0.8128909799714148,0.8128909799714148,0.7736911509622664,0.7864577965506248,0.7893210910002765,0.42857142857142855,0.54,0.6242926489767274,0.6033471056797926,0.6997661953310705,0.6033471056797926
0,0.17933091840471957,0.17803435356089653,0.16744736658338208,0.21910599678890236,0.20496093891418501,0.21217976781890607,0.0,0.28,0.23899174874899673,0.25584302624802546,0.26320595659636276,0.25584302624802546
0,0.7770208971493198,0.7653902994603224,0.7653902994603224,0.6875275500603645,0.582504915953211,0.58475413951663,1.0,0.78,0.6100883823417679,0.7537958238553446,0.6077679736078352,0.7537958238553446
1,0.6694150298045249,0.6725356871774518,0.6725356871774518,0.5728074798915257,0.5684171633556235,0.5574406129852636,0.0,0.37,0.3572327513234294,0.3895100429280976,0.37186032418010895,0.3895100429280976
1,0.12811829811709108,0.11003095272135134,0.11003095272135134,0.1543339503403684,0.13457946207730037,0.1369157327208606,0.0,0.33,0.16879180471721958,0.19583360713480852,0.14375839737913862,0.19583360713480852
1,0.49648577693740875,0.5951950490287835,0.5951950490287835,0.4869803668118262,0.5078481002079216,0.5010149557884089,0.625,0.66,0.6302388548798633,0.6073862302982544,0.5374050057068867,0.6073862302982544
1,0.20654536430007767,0.27965377898734484,0.22501001567855325,0.229279006052157,0.26968782895771953,0.255354247503577,0.6666666666666666,0.18,0.19433457770391538,0.16598653538790506,0.1750121877270296,0.16598653538790506
0,0.13855332024158754,0.16277937487035193,0.13663512236196976,0.183390489233613,0.18377417708334187,0.18490808756270774,1.0,0.36,0.4063411542031419,0.3124621276413229,0.26534393703468406,0.3124621276413229
0,0.032704746185178796,0.0326491111295293,0.0326491111295293,0.05350444874159794,0.04421126713031031,0.043360740031741424,0.0,0.01,0.05799759567658231,0.05188439746433984,0.08382454911658722,0.05188439746433984
0,0.10506014963342357,0.09108265795121458,0.09826730226933758,0.14022135308154024,0.1179666238255412,0.130306760455187,0.0,0.0,0.04878690067828257,0.07960463964294054,0.1421569724084737,0.07960463964294054
0,0.041557130958035565,0.04353613108439798,0.04353613108439798,0.0934416280419595,0.10455326684379716,0.0976774172163663,0.0,0.0,0.0744627651330771,0.06658698307465427,0.11622932434665212,0.06658698307465427
0,0.2145109103707703,0.22804086964953263,0.22804086964953263,0.26005155314980866,0.26457688401966223,0.2624568815566237,0.14285714285714285,0.27,0.25253019882890887,0.23344597401177697,0.3784071590694584,0.23344597401177697
1,0.5794992283454732,0.5718340718013045,0.600206377996771,0.5587636481995222,0.5732442656796213,0.5726062497213706,1.0,0.74,0.631212278947054,0.6406974667439985,0.4348981361363762,0.6406974667439985
0,0.08737186488596342,0.0782805965031813,0.0782805965031813,0.1544214897057765,0.15575003434420134,0.14969854529494878,0.0,0.04,0.10276169609733966,0.0866796546260873,0.169295474575098,0.0866796546260873
0,0.06384083372908757,0.07016810087863065,0.0690665144067787,0.09739689252617421,0.07980899883264553,0.09100432986476589,0.0,0.18,0.03201735103994214,0.07213382285824758,0.11739798582350496,0.07213382285824758
1,0.2949744138014963,0.3037059450625904,0.3037059450625904,0.3108675844845984,0.3070714262002372,0.3074540557542801,0.0,0.3,0.26687925086763437,0.20555841557451013,0.23843289816990748,0.20555841557451013
0,0.1315851346279022,0.17642581785391084,0.1435739398979227,0.20661825928133648,0.2331446940206468,0.24315804277946154,0.75,0.37,0.24303151257742922,0.2680232080706598,0.2763453504839014,0.2680232080706598
0,0.3505908957489281,0.3622878529671194,0.4022408305459396,0.32514389597543564,0.37718674089291315,0.36103868005310374,0.5,0.31,0.40832062233965283,0.352843125903756,0.4274298033208382,0.352843125903756
0,0.4614466101543726,0.48854496548200826,0.48854496548200826,0.4102476387445368,0.48323892999377155,0.45771810362374693,1.0,0.69,0.518592267477099,0.5155417808452589,0.4347603582974805,0.5155417808452589
0,0.12347896443587529,0.12278847959490556,0.11533767933859194,0.1907995963377838,0.19954701397095745,0.19029163363775325,0.0,0.22,0.29382959575713,0.28071984027977775,0.23374901151745342,0.28071984027977775
0,0.26812784674071766,0.2197020368209653,0.20903723644815367,0.29878089197455976,0.2415531066174979,0.25714111494580505,0.0,0.25,0.2119253152909034,0.25882015153869387,0.2406717411193751,0.25882015153869387
0,0.6956438953547616,0.7206208026447061,0.7206208026447061,0.6238773085460364,0.5560332651187676,0.5583066200909858,1.0,0.76,0.6100883823417679,0.7537958238553446,0.6077679736078352,0.7537958238553446
0,0.5799610512016727,0.5775583094083585,0.5775583094083585,0.5061628304164136,0.4255474091974418,0.4289549834219504,0.625,0.43,0.4211333305188707,0.3838128988140585,0.6278961504320517,0.3838128988140585
0,0.5992670238541313,0.7043540963540275,0.640131965073055,0.5725448406005298,0.5814599715458894,0.569136850215143,1.0,0.67,0.6716442771737308,0.6299582826773601,0.6151232196943305,0.6299582826773601
0,0.4088537010543539,0.4451513188766317,0.4146028227514652,0.38904138511751807,0.4333241804367492,0.42195581933128784,1.0,0.36,0.3090755239714568,0.36913334438539946,0.2614791525138898,0.36913334438539946
1,0.47369849485725224,0.5337414237551799,0.4900272151799832,0.4535433491826793,0.4602565875753789,0.45397197061126165,0.7777777777777778,0.55,0.507189063387784,0.568958119889952,0.6680498878891237,0.568958119889952
0,0.12722095311890394,0.12543656920647633,0.12543656920647633,0.16866190601127887,0.26864934468758783,0.2548140777040331,0.0,0.38,0.25253019882890887,0.22511922090421008,0.3013584306418464,0.22511922090421008
0,0.1767709506067482,0.20591332712746452,0.20591332712746452,0.19121797497014661,0.2693990569020841,0.2503109635149276,0.4,0.21,0.2576531513220689,0.17444385081210897,0.2935333801809582,0.17444385081210897
0,0.04879585291078682,0.039347779836984155,0.04159186485990865,0.08183023520643724,0.05399074294454289,0.06420955575929681,0.0,0.02,0.03171428280653202,0.07213382285824758,0.10263560507612125,0.07213382285824758
1,0.708952219095888,0.717894943966294,0.717894943966294,0.6441761040211571,0.4988979381135334,0.5122884321466635,0.0,0.45,0.4588294371686027,0.4280671109790641,0.6278961504320517,0.4280671109790641
1,0.24941811616359347,0.19738673128576653,0.19738673128576653,0.2520919726761492,0.24876359469873324,0.24885811287272974,0.8333333333333334,0.4,0.24183157154535276,0.2516477289268185,0.21324821470864858,0.2516477289268185
0,0.08025392476235058,0.07154331818609597,0.07154331818609597,0.11019620656459563,0.1654611285905034,0.16160405370449862,0.0,0.07,0.13748966323375728,0.05968712864152648,0.2630658589658119,0.05968712864152648
0,0.02222101253209609,0.02586615627657586,0.028256426587195464,0.04784250709003134,0.03589043654938996,0.04707445159262078,0.0,0.01,0.04509624211751114,0.06149641883496257,0.12286139458766822,0.06149641883496257
0,0.6095431334938419,0.5288232813034126,0.5288232813034126,0.5906567475413869,0.5660945442086729,0.576579853641929,0.16666666666666666,0.61,0.5637885761266006,0.4769171510862694,0.6432668545244866,0.4769171510862694
0,0.047882935287062126,0.03621576298357693,0.04252474890871173,0.07738974826325791,0.05514979173039053,0.06477344379340598,0.0,0.01,0.05056164523666373,0.07213382285824758,0.10263560507612125,0.07213382285824758
1,0.30371745918418996,0.4019875699096956,0.41958978576415285,0.3828483634336971,0.40967575467472156,0.35214086584921006,0.4,0.39,0.4571627171667714,0.42780941594583693,0.3865866594821487,0.42780941594583693
0,0.46041244875290244,0.4450188271811632,0.4450188271811632,0.44758539525371926,0.4365881296717548,0.4316337381107274,0.5714285714285714,0.44,0.4588294371686027,0.4165709098827444,0.5275118883812434,0.4165709098827444
1,0.6242354798315201,0.5954986748694137,0.5954986748694137,0.5905802902822715,0.550114958447798,0.5972002629460953,0.2,0.44,0.3465748316522579,0.3461716872940191,0.47021717121195883,0.3461716872940191
0,0.4635506948099653,0.44347185842504566,0.5427667450596535,0.3877088291088271,0.39582436629953305,0.39116255423206636,0.0,0.33,0.40832062233965283,0.352843125903756,0.4274298033208382,0.352843125903756
0,0.30477206414882374,0.2837112903383219,0.2837112903383219,0.3176842843263615,0.3056396702150143,0.3084172167453862,0.8888888888888888,0.34,0.28220320724310366,0.31116228769514725,0.3412339396901714,0.31116228769514725
1,0.44899408076680536,0.33553219516152216,0.48929390935043177,0.4257827891185957,0.36096047106157336,0.43863559352488035,0.6,0.4,0.6138346620305012,0.6063747736819823,0.7493535157747454,0.6063747736819823
1,0.27406251322373926,0.305066261698278,0.305066261698278,0.3313065926123178,0.36855650207046176,0.3601602794374027,0.16666666666666666,0.56,0.5288221040473514,0.595409509589071,0.5340071824534891,0.595409509589071
1,0.621138977476562,0.6355664628741236,0.6355664628741236,0.5617766592678742,0.5404397955922992,0.5279626751857708,0.5,0.53,0.57312607605757,0.6425113781917966,0.49220364161467833,0.6425113781917966
1,0.7133589294876921,0.6401305505626133,0.6260900893332295,0.6366503199461132,0.6552179749279463,0.6248160161078281,1.0,0.57,0.6211065995804571,0.6555088609081031,0.6260156542545098,0.6555088609081031
1,0.4582553976642724,0.5534132209719551,0.47765619006441346,0.4236324437182331,0.48277041311752295,0.4608449773688735,0.0,0.48,0.5234600843356719,0.5694671081754092,0.4259213466263886,0.5694671081754092
0,0.646302486547293,0.6829118930834135,0.6829118930834135,0.5896510576720839,0.5890149982018539,0.5958304999604144,1.0,0.6,0.6265070428296003,0.6070990979715839,0.5989440828351354,0.6070990979715839
1,0.3378085792124004,0.3794343015211569,0.3794343015211569,0.3445773913626722,0.38606503518921903,0.3745266598217101,0.8333333333333334,0.42,0.4337088309917644,0.34856446554455267,0.37119007500874246,0.34856446554455267
0,0.09126761318997093,0.09640944330544801,0.09640944330544801,0.13031408692383153,0.15613124832275527,0.15689565337200476,0.0,0.17,0.16762051049201296,0.175807095965272,0.17894621467134464,0.175807095965272
0,0.10363108710256268,0.0942875385643514,0.0942875385643514,0.1514787206880456,0.14681958215870505,0.14992471447991046,1.0,0.11,0.11269059278442284,0.16011329310033978,0.24354454549789936,0.16011329310033978
1,0.5226529659063397,0.6084403366576981,0.5774879850053578,0.5030547706188381,0.4980283958824649,0.5273641767485883,1.0,0.45,0.5451639645894992,0.5147969384764882,0.3996579208684629,0.5147969384764882
0,0.3681320653492548,0.42016898055913743,0.42016898055913743,0.37075121143134365,0.4072225527721959,0.39668898084436943,0.4444444444444444,0.46,0.4243824743122424,0.3094144093463739,0.34887067429798263,0.3094144093463739
0,0.6127542303468949,0.5810898550724823,0.5810898550724823,0.5582532462155462,0.5284874838244682,0.5461562191648955,1.0,0.78,0.5777361950507593,0.6643428591192155,0.5792389704760327,0.6643428591192155
0,0.12248426551096152,0.11828407809916057,0.12061918953087755,0.15677450489991668,0.157026604865525,0.15231503910173727,0.0,0.07,0.1099585816915374,0.09556443611543777,0.15986277221001452,0.09556443611543777
0,0.04558550754363219,0.0449369865071478,0.047900539775767075,0.0736687649279036,0.05785887416287773,0.06823156831741664,0.0,0.0,0.03871498119969447,0.07213382285824758,0.10263560507612125,0.07213382285824758
1,0.32228811194249074,0.3337739106851587,0.3337739106851587,0.33198147139931283,0.29971776259251987,0.30783980110046916,0.4,0.4,0.606642155862831,0.6217973155485526,0.4893359030452117,0.6217973155485526
0,0.46689365018924367,0.4930818470702162,0.4930818470702162,0.4442477009690079,0.4485970147499648,0.45054763949990584,0.6666666666666666,0.35,0.4222526716776944,0.3016890134771871,0.3823854912390304,0.3016890134771871
0,0.242936256818626,0.1815543611304941,0.1815543611304941,0.31627682522623823,0.26799011761600644,0.2753991862318807,0.0,0.56,0.3071850490097938,0.38801881575645925,0.5258420105813316,0.38801881575645925
1,0.43815111936976475,0.2711133727863567,0.5065173421404101,0.44327416232677885,0.3878240232224301,0.4487194647137126,0.25,0.55,0.3960168580806558,0.39496741798189644,0.5480593029908114,0.39496741798189644
1,0.703964060690265,0.7552298409676237,0.7069236364310071,0.6249346645642105,0.6326183476959981,0.6369133039468411,0.6,0.53,0.545685641752877,0.5680055779790987,0.47087616202376814,0.5680055779790987
0,0.20473510433662656,0.20605385424661896,0.18272206144613362,0.21580015662738566,0.23840713148860657,0.2339660231973334,0.1111111111111111,0.27,0.28178901194316963,0.3776368013271316,0.24691252282954235,0.3776368013271316
1,0.5651499483163871,0.5431367236353115,0.5431367236353115,0.47312131746360353,0.4528421192949255,0.4506015826453045,0.6,0.29,0.3165181438558498,0.304189196034816,0.3774279913346784,0.304189196034816
0,0.5567483549258697,0.5133779795680995,0.5381646592323621,0.513004883546451,0.5253851802079512,0.5165367038956413,1.0,0.63,0.5542037105422809,0.542899520424669,0.5034737369714833,0.542899520424669
0,0.34975608882722653,0.3227530897145,0.3227530897145,0.36072123075688706,0.3587453993491263,0.35647155394219837,0.0,0.38,0.4165396896779055,0.35391892803715835,0.5597398499805215,0.35391892803715835
1,0.7095691694093784,0.7538721538872065,0.7538721538872065,0.6007910792011651,0.5888151585653244,0.604911333441338,0.8,0.54,0.4882234196893481,0.4714642024489561,0.47968440433097476,0.4714642024489561
0,0.42177025557543724,0.38127759767435365,0.38127759767435365,0.4441608816634555,0.39846918967672085,0.40730024412448645,0.7142857142857143,0.26,0.3154500907808782,0.3036182794070437,0.5157129297873408,0.3036182794070437
0,0.08318353878112071,0.07556592189181752,0.07556592189181752,0.13150902535506817,0.1336561288126612,0.13368173755871224,0.0,0.03,0.11644016273200532,0.1058256753161599,0.16747119760846982,0.1058256753161599
1,0.4005829730627345,0.32179896027961225,0.32179896027961225,0.38076106672705057,0.36068280944620024,0.37883040264079754,0.5,0.41,0.3937175710669782,0.3493989252912102,0.3923587331158372,0.3493989252912102
0,0.6729050225127734,0.618556181745857,0.618556181745857,0.6098222274790581,0.47356784342767794,0.4952084042496801,0.8,0.6,0.47330680771651,0.5262076389584873,0.4560143674818961,0.5262076389584873
0,0.6493061468909468,0.5976661114472799,0.5976661114472799,0.5533295881705124,0.48406117452903913,0.5234089906430509,0.8888888888888888,0.59,0.5753770131714517,0.6227884160686535,0.5241870918628436,0.6227884160686535
1,0.7844327736763737,0.7018400663368487,0.7356502048989103,0.7141156023163782,0.6706032989207511,0.6688106278337694,1.0,0.75,0.679048604205109,0.7497392750994192,0.5540185281185367,0.7497392750994192
1,0.4002806735896158,0.5605534066560276,0.5605534066560276,0.44662143369661145,0.4732389481929112,0.45491409834283614,0.2857142857142857,0.26,0.37351270432498074,0.38451272415244464,0.5837961901603536,0.38451272415244464
0,0.4652201726625234,0.4578945393008661,0.49308638309491887,0.4262264738609894,0.4362679106707454,0.42806197147582603,0.2,0.32,0.35138417264831007,0.32541835783407286,0.3163494605777219,0.32541835783407286
1,0.6070506745665861,0.5514672058977532,0.5907610852196408,0.5526166890532698,0.4857401708600957,0.5834921086354519,1.0,0.65,0.5742419433602798,0.5020930148848581,0.44913914504971647,0.5020930148848581
0,0.4581267766196739,0.49538424629189426,0.49538424629189426,0.47320893297206496,0.45408375181476446,0.45802276133414277,0.7142857142857143,0.58,0.3579834326255844,0.3955449352025964,0.4496697469660049,0.3955449352025964
1,0.03374899256540581,0.027094649754434142,0.03370027123164772,0.05847174789109543,0.040302854317065935,0.04864153992193539,0.0,0.01,0.038954601721275746,0.06371239953614989,0.09113417265507354,0.06371239953614989
0,0.15778326430528058,0.14687929761224375,0.14687929761224375,0.1782370889043264,0.1722468339232759,0.1611980440031198,0.0,0.15,0.22656418417448126,0.19459254954465438,0.18080479793556034,0.19459254954465438
0,0.447556388723022,0.4295298310563687,0.4295298310563687,0.37651339735587014,0.4393354255347371,0.4211619828901004,1.0,0.38,0.4671507573444187,0.4731427197111255,0.2777496559156749,0.4731427197111255
0,0.42049340743649843,0.42982822473581517,0.42982822473581517,0.41040207493374814,0.3565865135586497,0.37341350357912306,0.5714285714285714,0.37,0.4597424363915513,0.3361071256351762,0.40034778561573703,0.3361071256351762
1,0.5755618667926358,0.5597935344312605,0.5338588008570613,0.5293456906267098,0.5189133692257376,0.514360895537388,1.0,0.59,0.679048604205109,0.7215170554938762,0.5324920541617345,0.7215170554938762
0,0.03214055782181342,0.05802516148081794,0.027620731231661234,0.055593678536566084,0.11430495703800297,0.03616090483206715,0.0,0.04,0.05559225220229971,0.09180320734467641,0.05262216025787474,0.09180320734467641
0,0.06123839086290936,0.05214604417416994,0.06475043953042607,0.08795254657336943,0.0705000157715489,0.07978789351682565,0.0,0.08,0.07299253927047639,0.08757194920678021,0.10263560507612125,0.08757194920678021
0,0.5655356697127114,0.5656706266397719,0.5656706266397719,0.5043365181616191,0.4996224192058622,0.5019506800562807,0.375,0.8,0.5934038442329731,0.586129999552597,0.5458025378841919,0.586129999552597
0,0.14051705490288197,0.11907348661345736,0.12876901859247758,0.16836512779919938,0.15275506915614417,0.15223322462496555,0.0,0.06,0.12640354356763656,0.0875393783298816,0.19370749764644185,0.0875393783298816
1,0.6774547292296152,0.6548277563264389,0.6464265084564672,0.6142151136479491,0.5866614006393268,0.5820725126155288,0.0,0.38,0.361297666308116,0.3420642019283475,0.29005382012799397,0.3420642019283475
1,0.3969621971697983,0.42492593323637157,0.42492593323637157,0.41162658993307844,0.44480261628000733,0.42859507484470827,0.42857142857142855,0.24,0.41932535169941854,0.30496329557966584,0.37323644290132973,0.30496329557966584
1,0.1802221014091422,0.2720005268771187,0.17375972418541938,0.24946271362232422,0.28164967775558164,0.2728878879209894,0.0,0.39,0.3589234876656783,0.40751618841764714,0.28876929791449507,0.40751618841764714
0,0.14933499445814277,0.15286087722121147,0.161323693517566,0.19340098865090077,0.18495141509855337,0.1978172320575229,0.0,0.12,0.23243303994069583,0.26831461406055557,0.26539700662001997,0.26831461406055557
0,0.34881127814653246,0.30018467651096636,0.330315362813483,0.34915590218160636,0.327714026698302,0.3336643044690946,0.0,0.25,0.2660694160008194,0.3064462641698739,0.3007441027305634,0.3064462641698739
1,0.1458249334622055,0.17587686142651804,0.17587686142651804,0.16480074773407408,0.1817848234161148,0.17109846370186424,0.0,0.15,0.40095423677759906,0.22286237302728276,0.2522296176439241,0.22286237302728276
1,0.6048614154545677,0.607274030644322,0.6088351310756565,0.5722888468808623,0.5829656207151669,0.5740292556191037,0.5555555555555556,0.74,0.6127557078682806,0.6820884627713126,0.7153052390004054,0.6820884627713126
1,0.6984072037890784,0.6641300505173946,0.7118836979095812,0.6350782204998031,0.6209950929319484,0.6357866598238775,0.6,0.64,0.5543656543837318,0.5939445466688387,0.6064264869562597,0.5939445466688387
