Y,log,BIC,AIC,ridge,lasso,elast
0,0.17743238422337443,0.0,0.0,0.23295424950756283,0.2780631667060666,0.25281059210683415
0,0.7203730269912347,0.0,0.0,0.6605678073112347,0.5220883761794177,0.5517195313229541
1,0.33653270076859365,0.0,0.0,0.33248117847739184,0.36666045294165595,0.35404891517949744
0,0.1210599974011003,0.0,0.0,0.19396568685636711,0.211591210705336,0.21201404458399128
0,0.2486849264342319,0.0,0.0,0.27058229203457124,0.2844155081766269,0.2637553921411578
1,0.5267644986951698,0.0,0.0,0.508376071028652,0.5173079071275862,0.5154702047021466
0,0.24003104041455825,0.0,0.0,0.26817232567214416,0.33400449669741616,0.24454489680660188
1,0.4018240526638041,0.0,0.0,0.4004496809057837,0.4291383997448902,0.4166169151293048
0,0.13197585749228088,0.0,0.0,0.1956071938402924,0.2265992473439522,0.15716702135066515
0,0.35364569651798505,0.0,0.0,0.4054646210812541,0.35165697613163827,0.3535863314768565
0,0.2515540471112112,0.0,0.0,0.260226035080257,0.27923050470898336,0.2711992140397538
0,0.1973758861995839,0.0,0.0,0.2249844176662934,0.19808218900560973,0.20618916078977328
0,0.053650285457260125,0.0,0.0,0.09539317920886739,0.11918915987401846,0.1058132354086081
1,0.789835374229885,0.0,0.0,0.6745518263424187,0.6175006408291415,0.6148888136189059
0,0.28777631205314697,0.0,0.0,0.30721948777910346,0.27834985857264233,0.28306888444547706
0,0.6342350340914431,0.0,0.0,0.5560836354336028,0.5778902906677569,0.5573543610669315
0,0.3025602798386068,0.0,0.0,0.32303828652197975,0.31698288616093495,0.32446236627605624
0,0.282297669939077,0.0,0.0,0.30537990231362366,0.31413066129690714,0.29140725939124673
1,0.6963835515966622,0.0,0.0,0.6273579484041903,0.6639313756412017,0.6417964138115614
0,0.3299473506377683,0.0,0.0,0.29953575861946563,0.3126100426177925,0.3026307156927837
1,0.19311476724437868,0.0,0.0,0.21134040922155103,0.21310058416289207,0.20303252816375575
0,0.46038772655549876,0.0,0.0,0.43665993249248264,0.525269269820169,0.4979399032990364
0,0.07896553866189145,0.0,0.0,0.10792486584140537,0.1416971284286081,0.14222611317524694
0,0.1394136459607541,0.0,0.0,0.1602786320582637,0.16775828682668567,0.1610971953358578
0,0.13467012460449473,0.0,0.0,0.17564516858045875,0.1642508670045375,0.1613941706851411
0,0.02202076700960864,0.0,0.0,0.05511996250668363,0.13166597921947176,0.12261076855012297
0,0.3458369904114861,0.0,0.0,0.35263527998332456,0.3591699658519677,0.3448284006706975
1,0.7656627944335591,0.0,0.0,0.7093133559516417,0.7134225573943179,0.7213272968703965
1,0.4481299588523542,0.0,0.0,0.4727413973139231,0.44415393867822545,0.4539785655728475
1,0.41878549539685095,0.0,0.0,0.40477021014090137,0.3909950482438393,0.4015600397215735
0,0.5441019963052317,0.0,0.0,0.5321308412083074,0.44255245556882894,0.5221599465378768
1,0.16727393759809056,0.0,0.0,0.25824430519564984,0.34775029485841924,0.31112424365273933
0,0.39157676252547047,0.0,0.0,0.4136752923806821,0.44815839614148184,0.4423341288557205
0,0.15297967384872932,0.0,0.0,0.26506728564886545,0.276714939623038,0.28398052314112027
0,0.06622486980542736,0.0,0.0,0.1253125202632934,0.1185405640855035,0.13052200748891613
0,0.3074881815029463,0.0,0.0,0.32385882571317737,0.32043985866683455,0.3340444766956804
1,0.7531594116657523,0.0,0.0,0.6249427884847473,0.5086598293361758,0.5287216672827599
1,0.6665583340100898,0.0,0.0,0.5888028446511281,0.6172881280140127,0.5923101900473531
0,0.041722467415095214,0.0,0.0,0.08254181989792049,0.08634905913399354,0.09730924008454817
0,0.17959484735281403,0.0,0.0,0.20129188648288807,0.200051911791198,0.17713543090382103
1,0.5054700224148062,0.0,0.0,0.5301924861914684,0.3754171494340377,0.4081712919658408
1,0.48087371621800384,0.0,0.0,0.45201364563339774,0.46851066761134846,0.4636062810040718
0,0.3290352917409941,0.0,0.0,0.30302358178997907,0.3584282061639511,0.33769928406298644
1,0.3526388813719758,0.0,0.0,0.3518161427767372,0.3625856359562752,0.3599786411112883
0,0.29863477104479247,0.0,0.0,0.31832863102981845,0.40654401020990216,0.3166363604007449
0,0.5978231000957531,0.0,0.0,0.5474601354063854,0.5480016779415551,0.5565178240727722
0,0.27523337669106124,0.0,0.0,0.2858831202927674,0.2939480905599631,0.2840465475387086
1,0.6549425873235797,0.0,0.0,0.6234560466687303,0.5321693620772836,0.6351227786344585
1,0.6805345331805728,0.0,0.0,0.6123849142888701,0.5907426707654865,0.5889699851695874
0,0.5532623265792973,0.0,0.0,0.5090381848112241,0.49083549372173396,0.5198721334673219
1,0.46780332758599624,0.0,0.0,0.4177392698646628,0.4584197794140989,0.44302779555744126
0,0.04805193023290637,0.0,0.0,0.11550658795104006,0.13911807402828516,0.14243864432990683
0,0.4034337898828454,0.0,0.0,0.4185143518013376,0.4416028620637552,0.4459424245786612
0,0.33750061389436553,0.0,0.0,0.3699880098072874,0.46306479204922324,0.4522011525205028
0,0.09179638800221755,0.0,0.0,0.17183643396335938,0.1900603425674617,0.19267100497593997
1,0.8099565626793326,0.0,0.0,0.7074619897007725,0.702971917697378,0.6835702109654149
0,0.06480693590141257,0.0,0.0,0.09419803193783677,0.11355174983136318,0.07773889168424812
0,0.35665934580414943,0.0,0.0,0.3635962998491931,0.35008272656382566,0.35635897800746796
0,0.5514515588633144,0.0,0.0,0.47600263118623415,0.45598998311808736,0.4345230787202922
1,0.5827198440284687,0.0,0.0,0.5122387304301785,0.48511674346681194,0.4807004387757201
0,0.06746972099149998,0.0,0.0,0.09659193370753776,0.11143411731860799,0.08232993729181987
0,0.07672949589605328,0.0,0.0,0.1321984327001845,0.09545653008807012,0.11180358048983483
0,0.10274175456490749,0.0,0.0,0.16334082469110406,0.2779580960182995,0.26614740693390604
0,0.5245143746226855,0.0,0.0,0.42338262642515456,0.3962882728135998,0.40516549488077164
0,0.21892311199948492,0.0,0.0,0.2469772280596731,0.2217750936546683,0.22617158566621856
1,0.8160109110133403,0.0,0.0,0.688820267183412,0.6455026820775763,0.6380347509855745
0,0.6664330358847578,0.0,0.0,0.5900260392505642,0.43249814375556417,0.4553869893772665
0,0.18767541542675312,0.0,0.0,0.22807897104871455,0.2010672951688708,0.21213914248322213
0,0.7260429780902393,0.0,0.0,0.601523114120127,0.6271305612404295,0.5964932706803214
0,0.2574567610520267,0.0,0.0,0.2987269722916769,0.25917424488403346,0.2626079302896182
0,0.05634568417465564,0.0,0.0,0.10681150955662025,0.08246543335697021,0.09957647925834204
0,0.15778001750982454,0.0,0.0,0.19174816497561964,0.2037439578655901,0.2071766439164849
0,0.44474615237349285,0.0,0.0,0.4127234797246191,0.45752379666373627,0.43565086066915476
0,0.1809370741170854,0.0,0.0,0.2334934372864521,0.25117878207144423,0.25362090248243613
1,0.47321131582288894,0.0,0.0,0.46898213094945895,0.45031985888976833,0.4479381211892398
0,0.22011423876491756,0.0,0.0,0.22387587488987837,0.26363156423359135,0.2292631017514751
0,0.42644374155216025,0.0,0.0,0.45959077867476167,0.46257384172653426,0.4415167815480782
1,0.7525906908408817,0.0,0.0,0.6327166339355839,0.5132039901438215,0.5406699468152417
0,0.19463928042522194,0.0,0.0,0.20608859056976153,0.18441730859994993,0.18704506179445923
0,0.5614933493411194,0.0,0.0,0.5325383658663899,0.4612398543336371,0.4789765963635677
1,0.7064043839344776,0.0,0.0,0.6715786727470493,0.6397375347617809,0.6856425812475543
0,0.6096204625637486,0.0,0.0,0.5157959311977064,0.5175710849404352,0.49894781355217366
1,0.5755900966238255,0.0,0.0,0.5313856579224971,0.4448761297723261,0.4606835414731394
0,0.10463209787792796,0.0,0.0,0.1462071270826685,0.11818393903944195,0.12969939680186773
1,0.48912145033669846,0.0,0.0,0.4806357937870587,0.4594484182107373,0.45856222669613217
1,0.37840684224216853,0.0,0.0,0.35406538399595006,0.32072484781288735,0.3676165682994278
1,0.5040786833308198,0.0,0.0,0.514148144989941,0.45016629841759415,0.5023690118999611
0,0.39831388917069754,0.0,0.0,0.3622396588150177,0.37632239640511883,0.36058371221172214
0,0.32051832811037406,0.0,0.0,0.3419062194029606,0.30900107155684353,0.3175312724341762
0,0.21428400879534293,0.0,0.0,0.30302333098746503,0.34965542699997665,0.34683498383107964
0,0.07463354012495783,0.0,0.0,0.1450735263028808,0.16713968145492222,0.1728778114720528
0,0.6690084918894015,0.0,0.0,0.638939171375778,0.6458600113059163,0.6342974894571399
1,0.32917052529422525,0.0,0.0,0.36999151232420635,0.30669352140082706,0.3261052605244578
1,0.5204441931130432,0.0,0.0,0.5093834246207629,0.5331939567957303,0.5220690542447336
0,0.22691972125683282,0.0,0.0,0.2450441460308234,0.2812859124011727,0.2732395474981341
0,0.28710794773219106,0.0,0.0,0.30391897411826135,0.34592160442858166,0.3407792258543747
0,0.21485796785456543,0.0,0.0,0.26766676071634576,0.29756102369869464,0.28950713602338984
1,0.6558093932733429,0.0,0.0,0.6032397880534888,0.6090295946343106,0.6135196990042368
1,0.6970310840295715,0.0,0.0,0.6028392664614373,0.5375443201481428,0.5277615936763758
0,0.32558758939938287,0.0,0.0,0.38201201977299015,0.3541102752641477,0.3697768378427982
0,0.5062251462540381,0.0,0.0,0.4654663018895339,0.4695046087809753,0.47004319755394214
1,0.9060069416303157,0.0,0.0,0.8448083625614965,0.7721713375708621,0.774724625512696
1,0.8858729716118704,0.0,0.0,0.8586704270372362,0.8065607575443935,0.8663757156456467
0,0.14245965822074338,0.0,0.0,0.20877266052364402,0.25133762761255846,0.25253489199462725
0,0.021722467585291186,0.0,0.0,0.052900065832067945,0.028886336857549013,0.03761855702544907
1,0.8412733304409064,0.0,0.0,0.8075460079971428,0.8081928368786092,0.8124774170491879
0,0.3532406592825336,0.0,0.0,0.3900008411043209,0.42794905275669826,0.4204759590858324
1,0.7922169259372649,0.0,0.0,0.753432238206107,0.6849347142810326,0.7641324114472544
1,0.6531208064196574,0.0,0.0,0.5212545958139541,0.47746005040551776,0.4525284168806803
0,0.5569739461891604,0.0,0.0,0.538867241992059,0.5341171800767521,0.5284801223847863
1,0.30949238987327615,0.0,0.0,0.31241922763729657,0.31660665141291505,0.31695466911849324
0,0.5756271961048656,0.0,0.0,0.5632143436027695,0.5544995316968614,0.5459552248066093
0,0.2556498604071786,0.0,0.0,0.3288043328092192,0.31914511483812535,0.3290365227325192
0,0.4458218058043818,0.0,0.0,0.42139822359710194,0.43928382826181017,0.43622782607830296
0,0.14004322800953484,0.0,0.0,0.16614348785337563,0.17116210560033815,0.14732611612062244
0,0.188675968194348,0.0,0.0,0.2237265483773425,0.28812476820584654,0.28001356458954363
0,0.33671790369608695,0.0,0.0,0.3266651466238202,0.3720167977731084,0.360968529378006
1,0.7535918721757711,0.0,0.0,0.6766447108360625,0.6279091736250668,0.623540943413061
1,0.7171330803216784,0.0,0.0,0.634332958025611,0.5602156586819745,0.7020716457342399
1,0.11420163782985757,0.0,0.0,0.1584866963649539,0.13111908040963927,0.14428297051900713
0,0.059108927812828525,0.0,0.0,0.08806379493989878,0.07693119958720412,0.07648965699585417
0,0.3478253413933039,0.0,0.0,0.3883141740202755,0.36973017642583517,0.38552676230827293
0,0.1667610943652308,0.0,0.0,0.21056155515749006,0.2562237123402997,0.17308807389143896
0,0.37678199517982686,0.0,0.0,0.36589319759217653,0.36720311239802195,0.3818824747079434
0,0.09677166328005893,0.0,0.0,0.15011746670399972,0.1734733973136821,0.17910828167638296
0,0.07356800430816218,0.0,0.0,0.0957430142416003,0.11336513654469084,0.07578569175747138
0,0.02040168209774492,0.0,0.0,0.04990135917971968,0.08191856885998315,0.07673417646045128
0,0.042079696741943964,0.0,0.0,0.0710084954607445,0.11397932651059953,0.048109486501354014
0,0.03323713427370478,0.0,0.0,0.07523341237410441,0.08805768186412717,0.0983979192843434
0,0.15511644873732053,0.0,0.0,0.16948735784590155,0.1550066543899459,0.15742661278729295
0,0.035502379839816925,0.0,0.0,0.08601111658340305,0.10337877225240645,0.1063508211559922
0,0.11236525932558424,0.0,0.0,0.14757119519512849,0.1741949551489558,0.1231094641400316
0,0.056049382764508056,0.0,0.0,0.07949292728145388,0.05882790894967789,0.06218243940443353
0,0.09589128600076711,0.0,0.0,0.14075716804326036,0.15903137790291297,0.16811779011719857
0,0.1866940740268064,0.0,0.0,0.19795839272327045,0.20706460318719036,0.19104589311042008
0,0.14682867741891892,0.0,0.0,0.17544904374242773,0.18663665745986355,0.15725354797275765
0,0.10365251523448207,0.0,0.0,0.14674617464767328,0.21292695296722056,0.2151631097962091
0,0.43365162314819966,0.0,0.0,0.4679916693157486,0.4178399327758719,0.4280464516764329
0,0.23739230663733063,0.0,0.0,0.2517320050470729,0.25574693040456253,0.2545570641388531
0,0.09689049202809168,0.0,0.0,0.13605922984515592,0.12043708928104335,0.12015459120827973
0,0.19937455489699507,0.0,0.0,0.21626723157627942,0.21380012183067856,0.21109042307113127
1,0.08514726385728154,0.0,0.0,0.15464486732842353,0.17422126912718014,0.18437346910768454
0,0.09194865571301764,0.0,0.0,0.12939654174240459,0.12714698721467346,0.12227195919375121
0,0.1261265195061534,0.0,0.0,0.16200699653327047,0.220567907207131,0.1376998690664097
1,0.5529977512066295,0.0,0.0,0.512918261357251,0.4470643926774001,0.4529295033379433
0,0.1260927915825241,0.0,0.0,0.15605866684268987,0.14804622127463424,0.1626658772592847
0,0.06209930786142681,0.0,0.0,0.09283495457271608,0.0738842573433275,0.08326885072034935
0,0.4787772292196133,0.0,0.0,0.459482560165539,0.4480942187777965,0.4413890990864476
1,0.30463672417798554,0.0,0.0,0.3606732993445154,0.38398574863556934,0.3621298158463703
1,0.20023924756966044,0.0,0.0,0.2499748336440525,0.24449346679052153,0.25248344943222173
1,0.0797411514290697,0.0,0.0,0.1064320759310514,0.084096832491615,0.08870196462410543
0,0.5589566271632344,0.0,0.0,0.5436296949720434,0.5137625216563316,0.5382437141301807
0,0.6752685740603893,0.0,0.0,0.5975182403228704,0.5735817253203271,0.56319044980772
1,0.3255071766411785,0.0,0.0,0.35778102527691963,0.32538497094282415,0.333119362281016
0,0.12541837879721107,0.0,0.0,0.15060744254664168,0.18650943748187698,0.18767686987619842
0,0.541794354258426,0.0,0.0,0.5139224582994332,0.4707032301291637,0.5216379107073074
1,0.615172844374381,0.0,0.0,0.4961044003229901,0.4092547352839862,0.40116159814109226
