bloc,Y,MCO,BIC,AIC,lasso,ridge,elastic,ridgeGS,arbre,foret,pcr,pls
8,96.4,71.63646753444584,0.0,0.0,72.63046031689098,72.10132950572451,72.79407647787679,72.0715094349797,89.06666666666666,95.584,73.80372474807042,71.50281525279712
8,105.6,108.66395846576938,0.0,0.0,110.01249747533129,109.52902461121103,110.47471064053661,109.47800792186251,93.62857142857145,100.99399999999997,111.79095484600907,108.3809359842924
0,114.4,116.68911457909458,0.0,0.0,117.6946438157569,117.97524040454354,118.14320919249667,117.86166762379608,120.63333333333333,120.20000000000002,117.71699432269031,117.62195694973427
1,119.8,119.98774771303057,0.0,0.0,119.64840351441178,119.9401306487677,119.82760135912832,119.93437736019507,129.75555555555556,123.90200000000003,120.30363179992335,119.90834311996778
2,126.2,118.67244012237619,0.0,0.0,119.67233916162112,119.06735498979313,119.22135723849226,119.03573021326967,143.13333333333333,134.93600000000004,120.19525822658144,118.80117059553292
3,151.4,129.14007894586996,0.0,0.0,128.54552906732417,128.6614770917892,128.24382505356854,128.6614770917892,144.57142857142858,133.972,130.75460567642415,129.0478087707481
1,143.2,145.93499516958758,0.0,0.0,144.81920232759916,144.73064287687825,144.2853907513034,144.5770322341047,157.68,146.282,146.0579597308843,145.83123128954503
9,134.4,138.81583728620262,0.0,0.0,138.7824061825192,138.76199510694735,138.67126713045184,138.76199510694735,139.04,138.92799999999994,139.08073940120167,138.67622073656906
6,117.8,112.84268930186481,0.0,0.0,113.92850560809882,112.99366059685129,113.26850828020326,113.00891114979808,90.3,105.96399999999998,112.83221601746837,112.87600569320392
6,69.0,98.19245317928176,0.0,0.0,98.73806192341131,97.9785529081688,97.78894447631643,97.92798471761837,99.47999999999999,90.66599999999998,98.5987193435064,98.45532031140105
2,103.6,93.10450776207527,0.0,0.0,92.48967679466605,93.21971284428282,93.2523775051545,93.2035320869797,89.3,99.28400000000002,92.97017004334215,93.23303737855714
4,127.8,112.56745418587235,0.0,0.0,111.16098848120689,112.0897390650077,111.58875602305886,112.0897390650077,131.82857142857142,117.29800000000004,111.85141650074206,112.58024094461511
5,67.2,99.54342085223806,0.0,0.0,100.56503999395844,99.4957607102494,99.62594431554562,99.48545099452691,93.3,97.67599999999997,100.33578726791829,100.0571431475382
8,46.2,76.19375389693647,0.0,0.0,76.26971094137764,76.34662716247057,76.74815452318678,76.3357750596393,56.279999999999994,63.792,77.76328862175835,76.23842315785633
1,65.6,61.063528447906315,0.0,0.0,61.88201284431874,61.24332722059131,61.470994215308295,61.283873897963744,68.84,71.48600000000002,59.87279874929877,60.89921934298694
5,66.8,68.21646355080415,0.0,0.0,68.9336061719938,69.53610312491445,69.60792632620789,69.60078365200312,54.685714285714276,62.338,70.7770488531855,69.76520753638744
7,56.4,75.36755672601475,0.0,0.0,73.80986059100802,75.25978143632187,74.77217444411481,75.28396225563145,65.67999999999999,68.37199999999999,76.51753924909,76.41590678032631
6,69.2,62.07595193368272,0.0,0.0,63.649912134117066,62.7824424912764,63.87164068401333,62.91835309656834,65.0,72.036,63.109456221413026,62.189594479617384
3,61.6,73.52151279415469,0.0,0.0,73.0765642561341,73.63114249821554,73.48676549018327,73.63114249821554,56.57777777777777,72.346,73.63031301507586,73.58219006202107
0,104.8,89.31217712499759,0.0,0.0,88.20491768955463,89.18869078952115,89.03889057478032,89.18328133981335,67.64,76.202,88.97065132845407,89.03259219454722
8,131.0,116.5773385440658,0.0,0.0,117.453924331863,117.22287143606985,117.8490004047969,117.1892345491517,144.2,123.50400000000002,118.94527645471986,116.48436330432641
1,108.6,113.63408375506629,0.0,0.0,113.56319081696287,112.64488731523491,112.56619901197548,112.52411917253993,124.42857142857143,131.89999999999995,114.24394359651431,113.76718691996433
4,77.6,97.3035586631113,0.0,0.0,96.56601133068197,96.96952786715516,96.7097261878242,96.96952786715516,77.62222222222222,83.36799999999998,95.2406541935565,96.90734347986833
2,73.6,90.36229904859397,0.0,0.0,92.95376174879036,90.94283161092062,91.12264677151389,90.89046147374266,83.14285714285714,87.31,91.76713790621048,90.70927615636485
9,89.4,95.930318118122,0.0,0.0,95.89526917135278,95.74193271853017,95.57347213092392,95.74193271853017,99.25714285714287,99.49599999999998,97.88029424994214,96.20876991301928
3,48.0,73.3868451454338,0.0,0.0,74.63884283464719,74.37042364220491,74.71253038729725,74.37042364220491,70.0,68.08000000000003,74.15610514292422,73.42830706308638
4,63.6,56.42001246740213,0.0,0.0,57.399560101380324,56.94856799194369,57.40272510936764,56.94856799194369,53.67999999999999,59.91000000000001,56.355359566990145,56.499216611555326
2,63.0,71.1913869131962,0.0,0.0,67.95021279419271,70.62301128609083,70.2072499880356,70.686273520252,69.64444444444445,67.18,70.95613286062104,70.90375508674083
8,77.0,71.48482463156463,0.0,0.0,72.78926764994992,71.97258136027257,72.47494645550756,71.94395516831328,65.96000000000001,71.39999999999999,72.28914745001265,71.7269305447035
3,106.8,85.30710648187664,0.0,0.0,84.57491886714953,84.76963054821647,84.66920570943829,84.76963054821647,70.97142857142858,81.39400000000002,84.44166572322817,85.27749855501025
8,106.6,109.22882766037603,0.0,0.0,109.02265172743641,108.95859792718753,108.71006040890998,108.97021062841664,108.16,112.884,108.18204204861608,109.21962720091794
6,106.4,100.82974694285576,0.0,0.0,99.32430524471164,100.59849563518058,99.87646604716349,100.55311399709177,92.67999999999999,95.41800000000005,100.27103112058546,100.36887897143131
2,118.6,117.50934499651721,0.0,0.0,116.74999607816613,117.3310993914479,117.27010821773167,117.35209099185496,132.73333333333332,130.168,117.57827752173309,117.36016580480575
2,134.2,126.63501601822269,0.0,0.0,125.31765118761265,125.8849666325205,125.82830408058257,125.96106837965208,146.28,134.71199999999993,125.83843874276762,126.64718054610071
7,143.0,133.26260306126926,0.0,0.0,133.5304014053232,133.32725957195962,133.28527399102015,133.3401859162501,138.11999999999998,137.06600000000003,133.88592896008083,133.75726192131333
3,131.2,137.4421609392818,0.0,0.0,135.9020148344635,135.7055788472981,135.30169907373642,135.7055788472981,128.62857142857143,138.97999999999993,135.63307769642995,137.6320760723965
0,93.6,99.8429633056907,0.0,0.0,100.58067875640107,99.57303840617621,99.58639633672189,99.62007019333824,94.52499999999999,91.4,99.2835752495981,99.43825153253253
9,64.8,89.76794657529533,0.0,0.0,89.00096625252077,89.15747119056438,89.02051487476479,89.15747119056438,82.48571428571428,82.822,88.26797069510768,89.76028960731702
9,71.8,84.91087197628991,0.0,0.0,84.13559340556067,84.6359480581606,84.47446019850881,84.6359480581606,68.66666666666667,69.95600000000002,84.04777905825443,84.97199589218688
8,60.0,72.13211908837677,0.0,0.0,72.69118690409086,72.38334079953702,72.70121681760625,72.36229879138047,85.84,76.80400000000002,72.30584439484836,72.07573984034752
8,67.2,67.07727077087654,0.0,0.0,67.18428847811344,66.34736353858311,65.9448164307917,66.38231872584963,69.97500000000001,63.66199999999997,63.65715931539896,67.05919652893795
2,79.2,77.96659320990122,0.0,0.0,77.28103274092241,78.26631052094272,78.15853426761633,78.23955146579372,76.5,73.57799999999997,78.18131021917094,77.91241056452671
9,61.2,90.31323654522521,0.0,0.0,89.59152030459967,90.07189964087111,89.86190729083026,90.07189964087111,74.76666666666667,80.16,90.25662766210976,90.30380441714131
5,60.4,72.12791887463969,0.0,0.0,72.21105354967901,71.96876641196353,71.883004676358,71.97172052969539,61.51428571428571,72.91799999999998,69.06822287265702,70.81587980906373
3,87.4,69.47212754565612,0.0,0.0,68.57880687075179,69.1578876622632,69.03875421059846,69.1578876622632,61.955555555555556,70.39800000000001,68.70525749129287,69.43555054595654
9,75.0,77.07591360221642,0.0,0.0,77.85107397394674,77.109970355681,77.32580238651752,77.109970355681,77.2,84.09800000000001,76.95290345753487,77.14474644352165
0,64.8,75.6744893485532,0.0,0.0,76.01846446418375,75.85007427199366,75.94063591322117,75.83695278958018,77.3,72.76400000000001,76.18682771574527,75.84602211297033
3,74.4,79.27247012057323,0.0,0.0,78.92655858259243,78.72656960244174,78.6994999328544,78.72656960244174,67.2,71.54799999999999,78.85321992206413,79.3215837959184
0,87.8,90.20571636521726,0.0,0.0,88.36071736973864,89.26658719769452,89.0019878099809,89.37892196271908,86.77777777777777,82.65400000000001,90.75262584719032,90.20041867002129
1,96.0,106.66815812307291,0.0,0.0,105.27050059341806,105.91947514195833,105.55004475422291,105.81687292512059,111.3777777777778,103.01999999999998,106.74078607884073,106.93511533430019
1,102.8,103.34990405603135,0.0,0.0,104.38343467736487,103.4051965323191,103.66156205752642,103.40691218295765,104.12,103.55600000000003,104.12439648248674,103.45288305822362
7,112.6,119.57269486967647,0.0,0.0,117.98800403691851,119.04110298838805,118.89816193491234,119.11630618073036,125.37142857142858,117.816,118.71778825024109,119.49062241559636
7,99.6,119.9239179416031,0.0,0.0,117.57671704034064,119.14908935552347,118.99564700241015,119.26788178331032,93.55,107.14600000000004,118.91778797735367,119.68253636169769
3,110.2,118.13262579271675,0.0,0.0,116.6064514605151,117.27036065656873,116.83536024466238,117.27036065656873,108.62222222222222,113.79400000000005,117.41082664032962,118.04086414427971
6,103.8,119.53656704057263,0.0,0.0,119.06009315053406,119.36678575130333,119.07992915253726,119.3371309163371,117.28,107.64400000000002,119.67055977077518,119.51153747059018
8,96.8,103.22457451810918,0.0,0.0,104.00202062085077,103.26645480412145,103.4222320085523,103.26568551319633,92.89999999999999,97.17800000000001,103.45886670830238,103.73477488516218
1,78.8,95.38964100676449,0.0,0.0,96.24097960243063,95.8490105894217,96.09455355077408,95.89343920947493,103.40000000000002,101.34200000000001,96.02467904551976,95.59252224737534
9,57.2,71.75071010999159,0.0,0.0,72.35034490841456,72.06534917292842,72.33610486394055,72.06534917292842,54.13333333333333,74.20600000000002,71.62835694796296,71.89236359252035
3,74.4,71.10373732521106,0.0,0.0,70.00878454150327,70.69062458796523,70.47509087023154,70.69062458796523,62.2,60.492000000000004,70.3127145134575,70.93610729440891
5,67.0,79.51030619224625,0.0,0.0,79.19030938299935,78.60809874460108,78.36251331106294,78.54996027833523,79.17142857142858,75.154,77.22507013133497,79.51072705984998
7,66.8,84.93690439821191,0.0,0.0,85.65622357131939,85.57625900628351,85.5785128851825,85.48194792131314,73.02857142857144,76.85400000000001,85.97677007661588,84.95457451053485
7,78.8,96.0230000599157,0.0,0.0,93.0183743403957,94.11279258862442,93.90577357536257,94.36031439378093,73.02857142857144,82.35400000000001,94.62327418102336,95.46383003766756
5,89.6,109.3940256246965,0.0,0.0,107.35252758774325,108.47753544607018,108.06358547489464,108.42821540477193,82.42500000000001,93.28600000000002,107.8222681526043,108.7571455600307
5,94.2,108.05320666096954,0.0,0.0,108.05290011569382,108.52907431559679,108.61364067106518,108.55311750390041,101.12,98.70800000000004,108.30392080772529,108.05194562937706
2,100.0,110.67930815683522,0.0,0.0,108.66138718782196,110.25452913018322,110.06534055073197,110.30261951348376,93.04444444444444,97.78600000000002,109.81320815493117,110.76034208927692
2,90.4,98.48588492969915,0.0,0.0,98.69118169665457,98.72813449282518,98.63945236945187,98.70523729199768,95.0,90.502,97.96214802957432,98.27742778774372
3,45.6,82.5140059813613,0.0,0.0,80.4839503396639,81.96390844974934,81.55592665666032,81.96390844974934,81.12,82.81999999999996,80.41441818392896,82.32246133030985
5,36.8,52.87359165578792,0.0,0.0,52.93886835905976,53.742281214306175,53.699595334441604,53.79237774394739,60.20000000000001,64.168,54.29978251608559,53.75021626002785
3,89.2,70.23366473140265,0.0,0.0,68.25571409291003,69.17097490409864,68.81520760710734,69.17097490409864,80.8,81.568,67.36500807717552,70.15359700411335
2,72.2,71.6592398016635,0.0,0.0,74.84015250334838,72.78313665113801,73.16530956955116,72.67872579683932,71.33333333333333,76.71,73.33374815996112,71.97788101744987
2,66.4,76.70267183199081,0.0,0.0,75.83971110270441,76.03317998330023,76.02172028682499,76.09800787016405,82.71428571428571,72.68599999999996,75.30406101531399,76.7706482141073
5,83.0,87.42218557567838,0.0,0.0,85.69118189381388,85.74212018800635,85.45971640405844,85.64866491768912,83.03333333333335,71.93799999999999,85.70462043416214,86.99617919119683
7,78.6,77.37861140150265,0.0,0.0,78.14478472296622,77.33353654628327,77.63845239078158,77.3051379532374,68.35555555555555,84.42800000000003,75.34990417641563,77.12548538121571
3,44.4,74.69349902273899,0.0,0.0,74.27447599321809,73.82557955090414,73.75476730468448,73.82557955090414,69.03333333333333,72.82599999999996,73.83660605795697,74.63888745866109
9,62.8,62.66616061739393,0.0,0.0,62.26676512503771,62.20573008798692,62.15025450431256,62.20573008798692,70.0,70.39999999999999,61.52659225488898,62.57567063287616
8,64.0,73.38674221182075,0.0,0.0,70.83779634980151,72.19251803953554,71.14350302689718,72.25328192482118,69.0,76.52600000000002,70.34298385731127,73.34443531316988
3,53.4,67.3493152623154,0.0,0.0,66.78350965537064,66.73116066342146,66.6155155118629,66.73116066342146,64.17142857142856,58.92800000000001,65.73670461028041,67.20748113433099
5,60.0,55.72970029838355,0.0,0.0,54.15347403918338,55.818854185187845,55.67512563708877,55.83965819683799,62.08571428571429,61.30799999999999,54.66771160396457,55.27417377847515
8,99.4,97.69838063681523,0.0,0.0,96.87606648223498,97.09523818464619,96.49319803606495,97.13532061183179,78.64,91.40400000000001,97.1763484756359,97.93867219214617
0,115.8,121.4510696899677,0.0,0.0,117.78397181213334,119.61171213124094,118.77539403897588,119.80195545067915,104.2,102.38200000000005,120.68495395158519,120.82175484536437
2,127.4,120.93003302372728,0.0,0.0,119.66513446560813,119.86090087762119,119.83186126083025,119.97822170538603,115.47999999999999,103.96199999999999,120.61141852011781,121.03827011908962
9,91.6,112.06138671340449,0.0,0.0,111.84403518365231,111.73379476200536,111.58776191717948,111.73379476200536,122.82499999999999,96.91200000000002,112.23743751788837,111.94114235911368
9,89.0,102.53875206311407,0.0,0.0,100.77941011809708,102.00094636102934,101.59557769039256,102.00094636102934,104.23333333333333,96.15799999999999,101.19174054934729,102.2808357113153
2,90.8,109.61913275005449,0.0,0.0,106.90223615197729,109.37079002668472,109.24314268633165,109.40675725916012,94.73333333333332,96.35000000000002,109.8030391373045,109.66305378957775
3,96.8,102.23816296325491,0.0,0.0,101.47111246740192,102.00641562350555,101.933834252317,102.00641562350555,95.15,94.9,99.89602785427832,102.1923663407426
1,84.0,108.14959296771121,0.0,0.0,107.5870668559998,108.47027942613539,108.35559840150805,108.50136842699423,98.5142857142857,96.84600000000005,108.19076677610128,107.99163343972332
9,89.8,94.51029992816984,0.0,0.0,94.88840314094641,94.94100971930571,95.2106226076216,94.94100971930571,104.23333333333333,94.10400000000006,93.78854611114562,94.70859177202249
3,108.6,105.50323205746643,0.0,0.0,106.22431636400479,106.40258531492873,106.60888650105782,106.40258531492873,85.73333333333335,94.13400000000003,106.87759834360595,105.49036387916684
5,90.0,93.42747133011702,0.0,0.0,95.0926635294212,94.38786633384883,94.85280924939082,94.43181763882167,80.22857142857141,90.45999999999998,96.80418341246396,95.39059490719254
5,103.8,99.99844423175014,0.0,0.0,100.38042329574535,100.90617341691878,101.03563224294649,100.95781275427392,85.52000000000001,91.26800000000003,101.4613823032435,100.50590302221961
9,97.8,108.11324414303672,0.0,0.0,107.287660112674,107.9741735946443,107.70892919505735,107.9741735946443,108.47999999999999,97.82399999999996,108.79354638231828,108.02548179894667
1,104.2,104.13534105026467,0.0,0.0,105.36243803222658,104.45407035485005,104.71267561838089,104.45820358722408,104.86666666666667,95.42800000000005,106.28806939601562,104.48501702547414
1,96.0,106.88440564634989,0.0,0.0,106.36105960368255,106.45194405280151,106.27457722904965,106.37873868495335,92.47999999999999,94.53600000000002,107.82511214592547,106.94998529835397
5,82.6,102.52834656561932,0.0,0.0,101.40196293278963,101.92024038506204,101.7585738464436,101.87353616812939,103.4,93.22799999999998,102.13679294602574,103.35577221461804
1,62.0,71.63916332615686,0.0,0.0,71.6040655082146,71.90608866813442,71.85925243336352,71.92453951175021,85.3,81.902,72.78567498759234,71.67238587412666
0,65.8,67.19823416483742,0.0,0.0,64.94773999655115,66.39542381311996,66.16951710417925,66.4526073068839,82.92,67.20200000000004,65.58236825864665,66.93500376584268
4,64.4,68.58165755235653,0.0,0.0,67.55276055141698,68.43263060869621,68.20013877802184,68.43263060869621,44.86666666666666,61.995999999999995,67.73184221271585,68.52384104016413
8,61.4,60.504094293958154,0.0,0.0,59.31233963362265,60.106093164794366,59.72688428438157,60.12482906974557,64.2,64.544,58.78074971336945,60.399849019283145
7,70.0,62.2823062090941,0.0,0.0,62.360034825166544,62.27793634721997,62.35871564487222,62.26991034970118,84.06666666666668,72.60000000000001,62.208052902560006,62.35037304064919
7,86.4,94.72106423991072,0.0,0.0,93.69897080354414,93.71731181540399,93.76977967105933,93.85887143621724,96.92,84.65800000000002,94.30358239978473,93.79063930504779
4,72.6,85.28533841086258,0.0,0.0,85.80832681789111,85.63939852253921,85.83547428060506,85.63939852253921,93.73333333333335,76.49199999999999,85.54164697054621,85.33354467709196
6,79.2,85.84584998644956,0.0,0.0,86.79428114441527,86.26195040228538,86.6667888940939,86.313148866244,81.525,75.36200000000001,88.37861467014594,86.48074279183757
9,80.0,74.44264724668437,0.0,0.0,74.1170042954853,74.35645740167078,74.39317228292313,74.35645740167078,69.4,69.69800000000004,73.73307513776136,74.28295047106052
0,73.4,84.94179145184852,0.0,0.0,84.21637255777972,84.89366720677214,84.5595506439981,84.90690314063579,91.66666666666667,91.51400000000001,85.4860282546461,85.45633120274509
9,55.4,72.05981197005286,0.0,0.0,71.79233719827018,72.4995538891728,72.51160020575453,72.4995538891728,81.44,70.50000000000001,72.50135052212447,72.06416313851413
7,58.2,60.551308379160844,0.0,0.0,60.70657467223039,61.08709151613943,61.14819368786952,60.932572235273426,59.33333333333332,70.64800000000001,57.64943320742957,60.07417897874389
7,70.2,73.13661173747619,0.0,0.0,73.82967516799721,73.32362928800327,73.46086125661527,73.27460921371643,69.72,61.558000000000014,72.53738695085082,72.71943368634078
5,81.6,67.72074379411826,0.0,0.0,69.5939358546283,69.88236042454088,70.11386960636193,69.99179965786088,60.760000000000005,60.974,71.44753637155436,69.590002642288
9,73.0,69.74973576065267,0.0,0.0,70.42509592668712,71.29305216140804,71.6128911079541,71.29305216140804,79.92,75.92200000000001,72.06235503572717,70.23996689506231
6,96.0,72.79753546069855,0.0,0.0,71.45582611950056,72.18250817561886,71.60047412971534,72.10044628000183,79.8,67.54799999999997,70.87921143896422,72.33253074345174
2,97.8,74.89220956903672,0.0,0.0,75.54621731807538,75.16700807102153,75.2079567097015,75.13500333384256,63.73333333333333,70.51800000000001,75.6726781100638,74.67004351734668
6,67.6,80.553447525893,0.0,0.0,81.52300025302944,80.2601723126356,80.20987194745946,80.21659351782068,87.62222222222222,75.98599999999999,80.26514084271255,80.33060484057071
7,59.8,74.05157990162834,0.0,0.0,74.72012409430053,74.49839630771945,74.44705809244766,74.43395917463785,65.67999999999999,70.55,74.55430254486812,73.9661230762775
3,63.8,64.91080968215363,0.0,0.0,65.61880301427436,64.90212862066706,65.17247621937663,64.90212862066706,71.36,60.38600000000003,65.50506575049963,64.67204931965877
2,68.4,70.56059233803157,0.0,0.0,70.81374330179953,70.68779968393213,70.71205012935043,70.66283677356633,69.89999999999999,69.72199999999997,70.59447469598231,70.51746571187184
9,72.8,89.38479142470885,0.0,0.0,89.76804744132166,88.8563195820255,88.8241255729187,88.8563195820255,94.16,76.90400000000001,89.44152641393636,89.1737361001625
1,62.6,65.0633503765875,0.0,0.0,65.65212341262378,65.21959539984456,65.38111357086932,65.24420160044303,60.96,64.85599999999998,65.77457244888029,64.96089135996696
5,57.6,60.35752858989557,0.0,0.0,60.16223914432571,61.13407908502903,61.05308673940896,61.17263445966514,66.36,58.41599999999998,62.65091345869847,61.56425279350826
1,57.4,58.908649793651335,0.0,0.0,58.486506191191644,59.91702719101606,60.01841040747445,60.01970944326379,60.42857142857142,67.82600000000001,60.986505698093076,59.46623496712359
3,62.2,61.265227556747035,0.0,0.0,61.63786701398335,62.04047680790882,61.96328773930475,62.04047680790882,67.96000000000001,63.331999999999965,62.76239599709359,61.105177376640114
8,74.4,56.47636280116127,0.0,0.0,57.84717201921257,57.345069539623324,58.06727671620652,57.30246550976259,69.97500000000001,62.492,58.942794544439145,56.72838867403652
7,70.2,68.72668889478899,0.0,0.0,69.06864828939516,68.60272346610273,68.66916261237995,68.61180248348455,55.32000000000001,61.38999999999999,68.55665593844836,68.65901810790898
8,75.4,63.18131890491487,0.0,0.0,64.23562579530468,64.20589048880542,64.94002498690539,64.15671474147575,75.9,65.134,68.3913999770091,63.25254930075544
4,61.8,65.73491835901086,0.0,0.0,65.00433183266131,65.32038680954207,65.1145295461574,65.32038680954207,81.42857142857143,73.03000000000002,64.9763097304562,65.57251475047478
2,60.6,58.66723423551802,0.0,0.0,60.608496268132,59.79360795738721,59.88038697823012,59.68181881701554,62.46666666666667,60.97999999999998,60.79296514404021,58.6247131484735
2,76.4,67.97367761064902,0.0,0.0,66.12609253714687,67.57668888040612,67.39560436683212,67.60152738069098,77.43333333333334,67.12599999999999,67.68780493627514,67.58311400056391
8,92.4,80.5308710304804,0.0,0.0,81.02018687281212,80.79667288814974,81.07825289105767,80.77576294100972,71.0,76.55600000000001,80.7343132183115,80.52374451049263
8,99.2,100.87332614172522,0.0,0.0,102.27965421704516,101.38726137665303,102.1315025169189,101.35502806485628,94.85714285714286,99.74000000000002,104.89687349212147,100.55646170887631
3,87.4,109.53438831943916,0.0,0.0,108.47179567516945,108.48731109303188,108.19762500777337,108.48731109303188,107.7,111.55599999999998,108.95938613278771,109.56678262696254
6,96.2,104.33585533912222,0.0,0.0,104.62536413458658,104.64533079514786,105.05261035240585,104.70022705758035,110.73333333333333,108.51600000000002,105.12583631110314,104.38176521535387
2,89.4,102.88838980500985,0.0,0.0,106.74937944780706,104.2295626017983,104.58911455294964,104.08091288265385,100.83333333333333,104.17800000000005,103.73809706933552,102.92325117592556
6,100.2,94.48851570309874,0.0,0.0,96.58716376517907,95.57649843687906,97.1241948590168,95.77865913455656,95.76,92.612,95.82566897871426,94.5785703902746
6,94.6,92.28479436680027,0.0,0.0,93.93566832431705,91.8458549909549,91.97547034694828,91.7857783889241,91.93333333333334,83.64600000000002,91.38777159217453,91.702340969407
6,71.4,91.25808889544189,0.0,0.0,91.12936671560624,91.68551081671805,91.92567277304545,91.75431499123385,78.80000000000001,83.95199999999998,92.18680947150526,91.27418846757509
2,76.8,80.29098487491814,0.0,0.0,79.3115722242994,80.211083888864,80.1578256061995,80.22077454705202,88.6,77.24,80.58830392738408,80.2409071237714
5,67.8,79.03602974956286,0.0,0.0,77.36944831057961,79.16005857591534,78.90583685310342,79.17071530577532,62.6,79.002,79.18675310424032,78.75260145217683
1,65.6,80.33251509655301,0.0,0.0,80.74347789276194,80.35791541959034,80.41934309165235,80.37299235840928,68.84,72.258,79.95329637299513,80.00868751246935
8,67.4,68.99037492063289,0.0,0.0,69.91627040478875,69.0893240932842,69.48264143803752,69.07662623338027,76.94285714285715,74.66400000000002,68.58156428529256,68.71781648921366
0,66.8,66.98470694436577,0.0,0.0,67.75226242318716,68.26678515072234,68.65613506820829,68.1657209998451,83.56,66.48000000000003,68.40469759209114,68.68025243652168
3,80.2,73.40666427701652,0.0,0.0,73.19557713508749,73.48916557336875,73.4878187123313,73.48916557336875,69.44444444444444,72.46199999999999,72.51478617990298,73.30363366420366
5,99.2,91.29858330391784,0.0,0.0,91.26381863360001,91.63439877039015,91.63560434636992,91.65319935900888,109.86666666666667,99.43400000000001,91.49582875266543,91.9048942404129
6,99.0,101.73900892446841,0.0,0.0,102.72000959514386,101.99242602056479,102.33326994658157,102.02161688352251,113.30000000000001,105.558,102.99980347431946,101.97401500272441
3,98.6,105.91091741949725,0.0,0.0,106.57884642059088,106.47548658217168,106.5717972389171,106.47548658217168,108.62222222222222,105.41799999999999,107.61947553417697,105.92644394345358
7,109.2,110.96661962183313,0.0,0.0,109.95635629766207,110.3351191358907,110.20471795987706,110.43600480633614,91.55999999999999,111.98999999999998,111.50376855657323,111.12223341287356
1,135.6,109.60326899618715,0.0,0.0,108.89573710487936,108.89605741919546,108.68687272369448,108.81071676487099,130.08,124.76399999999995,109.23406509424876,109.82686005838357
3,124.8,107.90198816423525,0.0,0.0,108.20994795538374,106.59663421402718,106.57203792621837,106.59663421402718,117.86666666666667,112.53199999999994,108.46061899501518,107.96271030298769
3,40.2,98.77355670410218,0.0,0.0,96.88978506108947,97.54391171065026,97.02168358550692,97.54391171065026,103.49999999999999,86.39999999999998,96.39736695951693,98.61143995281515
4,39.4,61.53639088135404,0.0,0.0,60.94432375706476,61.67331888176413,61.677313950095765,61.67331888176413,65.11428571428571,63.516000000000034,61.24839440908226,61.38230202574883
2,74.8,59.73362336996071,0.0,0.0,62.386957067245916,60.3099490296449,60.528360108288055,60.22793536052442,69.0,73.88599999999998,58.69814902292561,59.758026462437826
0,90.2,92.68046513335614,0.0,0.0,93.76918902121218,93.6589040522238,93.9540999287083,93.57783833699592,107.85,106.656,93.2533698929973,93.38451821235844
8,112.0,105.6305894789421,0.0,0.0,105.60852191677664,105.70028478929208,105.80131763006466,105.70431875079278,109.925,115.70600000000005,107.3501307589208,105.85588607822334
4,77.2,92.35732341546893,0.0,0.0,93.55859340386085,92.53929090810159,92.80518028963259,92.53929090810159,85.625,86.00599999999999,93.66692491934745,92.58433355891546
5,67.0,78.33848286201666,0.0,0.0,79.08306022865276,78.3280726163384,78.37334276518584,78.31654066734765,85.6,70.166,78.14066083875696,79.04939012938263
9,74.6,80.15592669213163,0.0,0.0,80.96568667588134,81.01558925736853,81.21078465828552,81.01558925736853,60.0,73.82200000000002,82.24972804717635,80.40592027121293
1,37.4,72.359553305601,0.0,0.0,72.72817844313654,72.95070949856613,73.07668088225302,73.01899476499364,66.62857142857142,70.74400000000001,72.65851438817828,72.2019352444754
8,88.8,73.17588520221501,0.0,0.0,70.35568502822039,72.8926028331879,72.38668706293426,72.9047571109971,107.0,106.02000000000002,71.00780494984943,73.1382466625206
0,71.2,85.4861939495525,0.0,0.0,87.59822460625908,86.97240782034912,87.21038221373487,86.84208429489615,108.25000000000001,84.06200000000004,86.36577249403645,86.32841261552785
7,49.8,72.70118470436628,0.0,0.0,72.62703928918874,72.61136598970394,72.58179219181353,72.56944637866464,78.46666666666665,65.47999999999999,71.62702596017748,71.88754908837704
5,87.4,78.24824272287046,0.0,0.0,78.1100438508939,78.90256390444158,78.8248245674721,78.94793116432706,87.63333333333333,83.01199999999999,79.88045082579994,78.49979238182272
9,82.6,82.80622333608983,0.0,0.0,83.3200875728158,83.77074403407484,83.99015020153556,83.77074403407484,109.15555555555557,99.98200000000006,84.15027179268247,82.86889143986808
4,114.6,100.8422230709131,0.0,0.0,100.12091662985534,100.69550332379487,100.53164169208445,100.69550332379487,127.35999999999999,103.70999999999997,99.93663342259808,100.77958399680637
9,121.8,115.37125738387991,0.0,0.0,115.10974874333188,115.28873622073522,115.13811392058315,115.28873622073522,130.68571428571428,132.304,115.2779046339841,115.38886607360061
2,142.8,107.75666204792132,0.0,0.0,108.89721251343886,105.46421769045017,105.7443125825816,105.65067339097695,143.13333333333333,127.07400000000007,104.45473215137008,107.41059742959263
1,95.4,98.8476623255402,0.0,0.0,100.19310646253923,99.24674462995013,99.56107174150894,99.28734386388447,77.57777777777778,91.38600000000001,99.05250804232442,98.50081522562402
6,131.8,99.81599767064091,0.0,0.0,99.67215118876867,99.90916434959193,99.91429005004697,99.93144705583137,128.86666666666667,105.76800000000001,99.03110210410827,99.24211375324884
1,84.0,113.45625479985719,0.0,0.0,113.50210467751609,113.47656929268905,113.45788580814005,113.46921314992888,87.48,112.08199999999995,113.80618326687834,113.72351513907302
3,102.6,98.32186911428914,0.0,0.0,98.89841749724093,98.78782933982075,98.89025107751058,98.78782933982075,98.7,113.68,99.16408501752503,98.29654181433204
